class, exp, lyamda, value
1,1,226.07,60.2
1,1,226.11,62.8
1,1,226.15,69.2
1,1,226.18,15.6
1,1,226.22,5.8
1,1,226.26,53.2
1,1,226.29,34.2
1,1,226.33,-19.4
1,1,226.37,31.2
1,1,226.4,28.6
1,1,226.44,85
1,1,226.48,-3.2
1,1,226.51,-7.8
1,1,226.55,-3.8
1,1,226.59,-26.2
1,1,226.62,34.2
1,1,226.66,-13.4
1,1,226.7,72.8
1,1,226.73,64.8
1,1,226.77,-4.4
1,1,226.81,50.6
1,1,226.84,63
1,1,226.88,57.8
1,1,226.92,77.8
1,1,226.95,25.8
1,1,226.99,80.6
1,1,227.03,49
1,1,227.06,21.6
1,1,227.1,28.2
1,1,227.14,50.4
1,1,227.17,57.2
1,1,227.21,26.4
1,1,227.24,27.2
1,1,227.28,13.2
1,1,227.32,59.2
1,1,227.35,28
1,1,227.39,79.4
1,1,227.43,24
1,1,227.46,42.4
1,1,227.5,61.4
1,1,227.54,48.6
1,1,227.57,33.8
1,1,227.61,83
1,1,227.65,-18.2
1,1,227.68,46.2
1,1,227.72,-23.2
1,1,227.76,81.6
1,1,227.79,79.6
1,1,227.83,40
1,1,227.86,55.8
1,1,227.9,40.4
1,1,227.94,37.4
1,1,227.97,31.6
1,1,228.01,79
1,1,228.05,-2.8
1,1,228.08,41.2
1,1,228.12,58.8
1,1,228.16,-2.8
1,1,228.19,-1.8
1,1,228.23,45.6
1,1,228.26,74.8
1,1,228.3,74
1,1,228.34,7.8
1,1,228.37,-11.8
1,1,228.41,1.2
1,1,228.45,68.4
1,1,228.48,64.4
1,1,228.52,59.4
1,1,228.55,60.2
1,1,228.59,27.8
1,1,228.63,-15.6
1,1,228.66,3.4
1,1,228.7,-25.6
1,1,228.74,12.2
1,1,228.77,52.2
1,1,228.81,-34.6
1,1,228.84,-1
1,1,228.88,64.4
1,1,228.92,-23
1,1,228.95,-28.4
1,1,228.99,98.6
1,1,229.03,73.2
1,1,229.06,32.4
1,1,229.1,67
1,1,229.13,53.4
1,1,229.17,20.2
1,1,229.21,-5.6
1,1,229.24,5.4
1,1,229.28,47
1,1,229.31,69
1,1,229.35,47.4
1,1,229.39,49.8
1,1,229.42,11
1,1,229.46,52
1,1,229.5,81.8
1,1,229.53,27.8
1,1,229.57,-4
1,1,229.6,115.8
1,1,229.64,52
1,1,229.68,57
1,1,229.71,48.4
1,1,229.75,68.2
1,1,229.78,61
1,1,229.82,62.2
1,1,229.86,-5.2
1,1,229.89,11.2
1,1,229.93,65
1,1,229.96,7
1,1,230,8.6
1,1,230.04,53.2
1,1,230.07,20.8
1,1,230.11,16.6
1,1,230.14,44
1,1,230.18,80.4
1,1,230.22,64
1,1,230.25,5.8
1,1,230.29,7.6
1,1,230.32,0.79999
1,1,230.36,54.4
1,1,230.4,50
1,1,230.43,9
1,1,230.47,9.4
1,1,230.5,0.20001
1,1,230.54,-7
1,1,230.57,31.6
1,1,230.61,88.6
1,1,230.65,-3
1,1,230.68,81
1,1,230.72,67.2
1,1,230.75,28.6
1,1,230.79,81.8
1,1,230.83,27.8
1,1,230.86,76.2
1,1,230.9,-32.4
1,1,230.93,50
1,1,230.97,73.2
1,1,231.01,69.8
1,1,231.04,-30.2
1,1,231.08,65.6
1,1,231.11,60
1,1,231.15,-25.8
1,1,231.18,-45.6
1,1,231.22,67.4
1,1,231.26,57.8
1,1,231.29,38.2
1,1,231.33,51.2
1,1,231.36,47.8
1,1,231.4,80.4
1,1,231.43,2
1,1,231.47,75.8
1,1,231.51,13.8
1,1,231.54,78
1,1,231.58,0
1,1,231.61,31
1,1,231.65,54.4
1,1,231.68,77
1,1,231.72,54.6
1,1,231.76,81
1,1,231.79,16.6
1,1,231.83,-0.59998
1,1,231.86,17.2
1,1,231.9,-39
1,1,231.93,181.2
1,1,231.97,67.6
1,1,232.01,6.2
1,1,232.04,54
1,1,232.08,119.4
1,1,232.11,93
1,1,232.15,122
1,1,232.18,31.4
1,1,232.22,54
1,1,232.25,88.4
1,1,232.29,40.2
1,1,232.33,24.8
1,1,232.36,46.6
1,1,232.4,27.6
1,1,232.43,64.4
1,1,232.47,19.4
1,1,232.5,38.8
1,1,232.54,-16.2
1,1,232.57,44.4
1,1,232.61,24.4
1,1,232.65,95
1,1,232.68,50.4
1,1,232.72,43.8
1,1,232.75,114.8
1,1,232.79,71.6
1,1,232.82,-40
1,1,232.86,71.8
1,1,232.89,62.8
1,1,232.93,44.8
1,1,232.97,10
1,1,233,77.8
1,1,233.04,131.6
1,1,233.07,82.8
1,1,233.11,33.6
1,1,233.14,-16.2
1,1,233.18,20.2
1,1,233.21,64.4
1,1,233.25,22.8
1,1,233.28,54.4
1,1,233.32,31
1,1,233.35,10.6
1,1,233.39,-12.8
1,1,233.43,-19.2
1,1,233.46,92
1,1,233.5,17.8
1,1,233.53,-22.2
1,1,233.57,51.2
1,1,233.6,65
1,1,233.64,7.8
1,1,233.67,60.8
1,1,233.71,66.4
1,1,233.74,88.6
1,1,233.78,110.6
1,1,233.81,-35.6
1,1,233.85,6
1,1,233.88,-24.2
1,1,233.92,51
1,1,233.96,40.6
1,1,233.99,67.2
1,1,234.03,11
1,1,234.06,14.6
1,1,234.1,25.8
1,1,234.13,34.6
1,1,234.17,120.4
1,1,234.2,24.2
1,1,234.24,39.8
1,1,234.27,45
1,1,234.31,38.6
1,1,234.34,105.2
1,1,234.38,86.8
1,1,234.41,23.2
1,1,234.45,34.4
1,1,234.48,-12.2
1,1,234.52,59.2
1,1,234.55,-39
1,1,234.59,28.8
1,1,234.62,72.2
1,1,234.66,90
1,1,234.69,46.2
1,1,234.73,-1
1,1,234.76,43.8
1,1,234.8,99.6
1,1,234.83,12.8
1,1,234.87,67.4
1,1,234.91,52.4
1,1,234.94,44.6
1,1,234.98,56
1,1,235.01,50
1,1,235.05,60.6
1,1,235.08,-4
1,1,235.12,13
1,1,235.15,11
1,1,235.19,27
1,1,235.22,56
1,1,235.26,102.2
1,1,235.29,68.8
1,1,235.33,36.6
1,1,235.36,59.8
1,1,235.4,41.4
1,1,235.43,9.8
1,1,235.47,23
1,1,235.5,13.2
1,1,235.54,31
1,1,235.57,77
1,1,235.61,6.6
1,1,235.64,73.2
1,1,235.68,14
1,1,235.71,5.8
1,1,235.75,30.2
1,1,235.78,-38
1,1,235.82,-39.2
1,1,235.85,48.4
1,1,235.88,63.8
1,1,235.92,-2.4
1,1,235.95,53.8
1,1,235.99,24.6
1,1,236.02,55.6
1,1,236.06,32.6
1,1,236.09,19.8
1,1,236.13,130
1,1,236.16,-18.2
1,1,236.2,45.2
1,1,236.23,58
1,1,236.27,91.4
1,1,236.3,88.8
1,1,236.34,10.4
1,1,236.37,43.4
1,1,236.41,21
1,1,236.44,62.6
1,1,236.48,112
1,1,236.51,18.2
1,1,236.55,100.4
1,1,236.58,-53.8
1,1,236.62,51.4
1,1,236.65,2.2
1,1,236.69,59.2
1,1,236.72,130.2
1,1,236.76,11.2
1,1,236.79,46.4
1,1,236.82,64.4
1,1,236.86,74.8
1,1,236.89,-12.8
1,1,236.93,90.8
1,1,236.96,10.6
1,1,237,124
1,1,237.03,34.8
1,1,237.07,-20.4
1,1,237.1,61.2
1,1,237.14,39.6
1,1,237.17,63.8
1,1,237.21,55
1,1,237.24,73.8
1,1,237.28,125.6
1,1,237.31,22.6
1,1,237.34,43.8
1,1,237.38,21.6
1,1,237.41,53
1,1,237.45,87.8
1,1,237.48,80.8
1,1,237.52,12.2
1,1,237.55,110.4
1,1,237.59,62.6
1,1,237.62,21.6
1,1,237.66,104
1,1,237.69,64.8
1,1,237.73,58.6
1,1,237.76,60
1,1,237.79,16.4
1,1,237.83,9.8
1,1,237.86,57.2
1,1,237.9,-22.8
1,1,237.93,38.2
1,1,237.97,81.8
1,1,238,125
1,1,238.04,49
1,1,238.07,36
1,1,238.1,12.4
1,1,238.14,42.4
1,1,238.17,46.8
1,1,238.21,73.6
1,1,238.24,92
1,1,238.28,65.2
1,1,238.31,31.4
1,1,238.35,67
1,1,238.38,70.6
1,1,238.41,55.2
1,1,238.45,-75.8
1,1,238.48,21.8
1,1,238.52,26
1,1,238.55,22
1,1,238.59,0
1,1,238.62,72.4
1,1,238.66,42.4
1,1,238.69,20
1,1,238.72,9.4
1,1,238.76,-12.2
1,1,238.79,8.4
1,1,238.83,105.8
1,1,238.86,37.4
1,1,238.9,29.8
1,1,238.93,12
1,1,238.96,84.4
1,1,239,94.4
1,1,239.03,38.4
1,1,239.07,63.4
1,1,239.1,32.6
1,1,239.14,52.2
1,1,239.17,62.2
1,1,239.2,-46.4
1,1,239.24,-72.4
1,1,239.27,29.2
1,1,239.31,73.4
1,1,239.34,-27
1,1,239.38,29.2
1,1,239.41,91.6
1,1,239.44,30
1,1,239.48,12.2
1,1,239.51,43.4
1,1,239.55,9.2
1,1,239.58,36.8
1,1,239.61,72
1,1,239.65,1.4
1,1,239.68,43.8
1,1,239.72,74.6
1,1,239.75,89
1,1,239.79,54.8
1,1,239.82,25.4
1,1,239.85,106.6
1,1,239.89,118.6
1,1,239.92,6.8
1,1,239.96,83.4
1,1,239.99,76.2
1,1,240.02,-14.6
1,1,240.06,78.6
1,1,240.09,63.8
1,1,240.13,47.6
1,1,240.16,29
1,1,240.19,-6.2
1,1,240.23,-25.8
1,1,240.26,42.2
1,1,240.3,115.2
1,1,240.33,1.4
1,1,240.36,23
1,1,240.4,13.4
1,1,240.43,95
1,1,240.47,41.8
1,1,240.5,68.4
1,1,240.53,23.4
1,1,240.57,86.4
1,1,240.6,139.2
1,1,240.64,2.6
1,1,240.67,-62.2
1,1,240.7,19.2
1,1,240.74,50
1,1,240.77,4.2
1,1,240.81,123.6
1,1,240.84,22.8
1,1,240.87,23
1,1,240.91,40.4
1,1,240.94,82.4
1,1,240.98,16.6
1,1,241.01,48
1,1,241.04,29
1,1,241.08,10
1,1,241.11,-3.6
1,1,241.15,43.8
1,1,241.18,58
1,1,241.21,25.6
1,1,241.25,29
1,1,241.28,54.4
1,1,241.31,4.2
1,1,241.35,-19.6
1,1,241.38,10.4
1,1,241.42,35.4
1,1,241.45,62
1,1,241.48,29
1,1,241.52,59.6
1,1,241.55,31.2
1,1,241.58,34.8
1,1,241.62,74.4
1,1,241.65,42.4
1,1,241.69,70.8
1,1,241.72,-14.8
1,1,241.75,2.8
1,1,241.79,67
1,1,241.82,124.6
1,1,241.85,-37.2
1,1,241.89,37.2
1,1,241.92,113.6
1,1,241.96,21.6
1,1,241.99,76.4
1,1,242.02,58.4
1,1,242.06,17
1,1,242.09,31
1,1,242.12,32.4
1,1,242.16,15.2
1,1,242.19,104.4
1,1,242.23,71
1,1,242.26,51
1,1,242.29,50.8
1,1,242.33,46.6
1,1,242.36,32.8
1,1,242.39,64.4
1,1,242.43,38.8
1,1,242.46,72.8
1,1,242.49,31.2
1,1,242.53,107.4
1,1,242.56,52.2
1,1,242.59,46.4
1,1,242.63,-29.8
1,1,242.66,21.4
1,1,242.7,60.4
1,1,242.73,-2.8
1,1,242.76,93.6
1,1,242.8,1.4
1,1,242.83,-16.6
1,1,242.86,87.6
1,1,242.9,-19.4
1,1,242.93,68.2
1,1,242.96,71
1,1,243,13
1,1,243.03,45.2
1,1,243.06,25.6
1,1,243.1,61
1,1,243.13,31.6
1,1,243.16,-19.4
1,1,243.2,-9.2
1,1,243.23,48.8
1,1,243.26,47
1,1,243.3,55.8
1,1,243.33,99.6
1,1,243.36,61.2
1,1,243.4,48.4
1,1,243.43,8.8
1,1,243.47,5
1,1,243.5,29
1,1,243.53,75.4
1,1,243.57,62.6
1,1,243.6,54.4
1,1,243.63,79.2
1,1,243.67,54.8
1,1,243.7,31.4
1,1,243.73,-25.6
1,1,243.77,-46.6
1,1,243.8,-11.8
1,1,243.83,26
1,1,243.87,100.4
1,1,243.9,40.6
1,1,243.93,42.6
1,1,243.97,98.4
1,1,244,-0.79999
1,1,244.03,93.4
1,1,244.06,-2
1,1,244.1,28.2
1,1,244.13,7
1,1,244.16,-38.4
1,1,244.2,52.2
1,1,244.23,-5
1,1,244.26,95.8
1,1,244.3,44.8
1,1,244.33,85.8
1,1,244.36,48.6
1,1,244.4,52.6
1,1,244.43,-12.6
1,1,244.46,40.4
1,1,244.5,45.8
1,1,244.53,38
1,1,244.56,35.6
1,1,244.6,23.4
1,1,244.63,90
1,1,244.66,63.8
1,1,244.7,20.4
1,1,244.73,-7.8
1,1,244.76,44.4
1,1,244.79,-3.6
1,1,244.83,48.2
1,1,244.86,40.8
1,1,244.89,26
1,1,244.93,31.2
1,1,244.96,46
1,1,244.99,9.8
1,1,245.03,48.6
1,1,245.06,-2.8
1,1,245.09,8.8
1,1,245.13,89.4
1,1,245.16,92.4
1,1,245.19,90.2
1,1,245.22,45.2
1,1,245.26,-4.2
1,1,245.29,-1.6
1,1,245.32,33.2
1,1,245.36,96.8
1,1,245.39,0.20001
1,1,245.42,72.6
1,1,245.46,11
1,1,245.49,118.2
1,1,245.52,63.2
1,1,245.55,34
1,1,245.59,64.8
1,1,245.62,24.4
1,1,245.65,23
1,1,245.69,59.2
1,1,245.72,5.8
1,1,245.75,80.2
1,1,245.78,84
1,1,245.82,31.8
1,1,245.85,-8
1,1,245.88,12
1,1,245.92,66.6
1,1,245.95,44.6
1,1,245.98,36.2
1,1,246.01,97
1,1,246.05,-4.4
1,1,246.08,28.6
1,1,246.11,61.8
1,1,246.15,83.8
1,1,246.18,45.4
1,1,246.21,66.8
1,1,246.24,-28.2
1,1,246.28,29
1,1,246.31,44.6
1,1,246.34,51.6
1,1,246.38,17
1,1,246.41,13.2
1,1,246.44,80.6
1,1,246.47,-6
1,1,246.51,51.6
1,1,246.54,-1.6
1,1,246.57,-25.4
1,1,246.61,37.6
1,1,246.64,113.6
1,1,246.67,11.8
1,1,246.7,55
1,1,246.74,40
1,1,246.77,41.4
1,1,246.8,-2.8
1,1,246.83,-52.4
1,1,246.87,64.6
1,1,246.9,32
1,1,246.93,13
1,1,246.96,103.2
1,1,247,52
1,1,247.03,27.4
1,1,247.06,41
1,1,247.09,87.2
1,1,247.13,-18.6
1,1,247.16,87.4
1,1,247.19,71.4
1,1,247.23,44.8
1,1,247.26,40.2
1,1,247.29,39.4
1,1,247.32,8.8
1,1,247.36,8.8
1,1,247.39,78.4
1,1,247.42,75.8
1,1,247.45,86
1,1,247.49,52
1,1,247.52,87.4
1,1,247.55,75.2
1,1,247.58,41.6
1,1,247.62,106.4
1,1,247.65,122.6
1,1,247.68,175.4
1,1,247.71,179.6
1,1,247.75,131.6
1,1,247.78,251.8
1,1,247.81,332
1,1,247.84,886
1,1,247.88,3020.8
1,1,247.91,3175
1,1,247.94,1063.8
1,1,247.97,308.4
1,1,248.01,127.2
1,1,248.04,182.4
1,1,248.07,21
1,1,248.1,95.8
1,1,248.14,79
1,1,248.17,-2.4
1,1,248.2,13.6
1,1,248.23,90.4
1,1,248.26,32
1,1,248.3,112
1,1,248.33,21
1,1,248.36,120.2
1,1,248.39,-20.6
1,1,248.43,29.6
1,1,248.46,1
1,1,248.49,13.2
1,1,248.52,14.8
1,1,248.56,38.8
1,1,248.59,-2.6
1,1,248.62,45
1,1,248.65,73
1,1,248.68,51.6
1,1,248.72,90.2
1,1,248.75,127.4
1,1,248.78,40.6
1,1,248.81,53
1,1,248.85,49.4
1,1,248.88,3
1,1,248.91,38.2
1,1,248.94,-49.8
1,1,248.97,48
1,1,249.01,50.8
1,1,249.04,4.2
1,1,249.07,66.2
1,1,249.1,67.4
1,1,249.14,-5
1,1,249.17,16.8
1,1,249.2,17.4
1,1,249.23,92
1,1,249.26,17.8
1,1,249.3,68.2
1,1,249.33,32.6
1,1,249.36,20.2
1,1,249.39,5
1,1,249.42,11.6
1,1,249.46,95.6
1,1,249.49,89
1,1,249.52,113.2
1,1,249.55,33.6
1,1,249.59,34
1,1,249.62,-38.4
1,1,249.65,80.4
1,1,249.68,63
1,1,249.71,48.2
1,1,249.75,11.2
1,1,249.78,38.6
1,1,249.81,28.2
1,1,249.84,23.2
1,1,249.87,99.8
1,1,249.91,50.8
1,1,249.94,9.4
1,1,249.97,18.6
1,1,250,88.4
1,1,250.03,1.4
1,1,250.07,70
1,1,250.1,58
1,1,250.13,21
1,1,250.16,53
1,1,250.19,8.8
1,1,250.23,-16
1,1,250.26,48.4
1,1,250.29,0.20001
1,1,250.32,15.2
1,1,250.35,28.8
1,1,250.38,36.6
1,1,250.42,16.2
1,1,250.45,33.6
1,1,250.48,31.2
1,1,250.51,79.6
1,1,250.54,-6.4
1,1,250.58,54
1,1,250.61,55
1,1,250.64,-22.2
1,1,250.67,36.8
1,1,250.7,40
1,1,250.74,66
1,1,250.77,108.6
1,1,250.8,70.4
1,1,250.83,68.8
1,1,250.86,47.8
1,1,250.89,20.4
1,1,250.93,75
1,1,250.96,4.2
1,1,250.99,23.4
1,1,251.02,60.8
1,1,251.05,65.6
1,1,251.08,-9.6
1,1,251.12,4.2
1,1,251.15,84
1,1,251.18,115
1,1,251.21,81.8
1,1,251.24,131.6
1,1,251.27,71.2
1,1,251.31,62.6
1,1,251.34,-27
1,1,251.37,12.4
1,1,251.4,76.6
1,1,251.43,95.4
1,1,251.39,110.4
1,1,251.42,174.4
1,1,251.46,50.2
1,1,251.5,50.8
1,1,251.54,0.79999
1,1,251.58,98.4
1,1,251.62,123.6
1,1,251.66,78.8
1,1,251.7,-36.2
1,1,251.74,41.8
1,1,251.78,33
1,1,251.82,101.8
1,1,251.86,67.8
1,1,251.89,47.2
1,1,251.93,43.4
1,1,251.97,108.6
1,1,252.01,85.2
1,1,252.05,73.6
1,1,252.09,11
1,1,252.13,57.4
1,1,252.17,67.8
1,1,252.21,74
1,1,252.25,7.8
1,1,252.28,101.8
1,1,252.32,99
1,1,252.36,102
1,1,252.4,34.4
1,1,252.44,77.4
1,1,252.48,57.2
1,1,252.52,-29.2
1,1,252.56,159
1,1,252.6,101.4
1,1,252.64,131
1,1,252.67,62.8
1,1,252.71,37.2
1,1,252.75,49
1,1,252.79,61.6
1,1,252.83,66
1,1,252.87,31.6
1,1,252.91,43.4
1,1,252.95,24
1,1,252.99,-11.4
1,1,253.02,-31
1,1,253.06,20.6
1,1,253.1,10
1,1,253.14,113.2
1,1,253.18,56.2
1,1,253.22,101.4
1,1,253.26,15
1,1,253.3,7.2
1,1,253.34,113.2
1,1,253.37,2.4
1,1,253.41,12.8
1,1,253.45,35
1,1,253.49,39.8
1,1,253.53,25
1,1,253.57,151
1,1,253.61,108
1,1,253.65,48.8
1,1,253.68,59.6
1,1,253.72,57.8
1,1,253.76,79.8
1,1,253.8,-9.6
1,1,253.84,102.2
1,1,253.88,51.2
1,1,253.92,143.8
1,1,253.96,8.2
1,1,253.99,123
1,1,254.03,72.4
1,1,254.07,-30.2
1,1,254.11,66.6
1,1,254.15,35.8
1,1,254.19,38.6
1,1,254.23,71.4
1,1,254.27,-0.79999
1,1,254.3,24.6
1,1,254.34,32.6
1,1,254.38,56.6
1,1,254.42,33.6
1,1,254.46,18.6
1,1,254.5,91.4
1,1,254.54,63
1,1,254.57,42.2
1,1,254.61,55
1,1,254.65,59.2
1,1,254.69,51.2
1,1,254.73,38.2
1,1,254.77,135.4
1,1,254.81,32.8
1,1,254.84,45
1,1,254.88,60.6
1,1,254.92,24.8
1,1,254.96,90.8
1,1,255,32.2
1,1,255.04,49.6
1,1,255.08,50.4
1,1,255.11,55.8
1,1,255.15,17.2
1,1,255.19,108
1,1,255.23,97
1,1,255.27,110.2
1,1,255.31,52
1,1,255.35,52.8
1,1,255.38,62.6
1,1,255.42,58.4
1,1,255.46,50.8
1,1,255.5,41.4
1,1,255.54,66.2
1,1,255.58,118.8
1,1,255.62,99
1,1,255.65,33.2
1,1,255.69,-8.4
1,1,255.73,58.8
1,1,255.77,80
1,1,255.81,105
1,1,255.85,16.8
1,1,255.88,22.8
1,1,255.92,40
1,1,255.96,79.6
1,1,256,76.4
1,1,256.04,52.4
1,1,256.08,19.6
1,1,256.11,86.6
1,1,256.15,34.8
1,1,256.19,154.6
1,1,256.23,80.4
1,1,256.27,143.6
1,1,256.31,79.2
1,1,256.34,62.8
1,1,256.38,103
1,1,256.42,99.2
1,1,256.46,15.2
1,1,256.5,39
1,1,256.54,70
1,1,256.57,55
1,1,256.61,123.2
1,1,256.65,95.8
1,1,256.69,66
1,1,256.73,132.8
1,1,256.77,-6.6
1,1,256.8,66
1,1,256.84,117.6
1,1,256.88,87.6
1,1,256.92,86
1,1,256.96,96.2
1,1,257,-22
1,1,257.03,57.8
1,1,257.07,122.6
1,1,257.11,140.4
1,1,257.15,1
1,1,257.19,140.4
1,1,257.22,116.6
1,1,257.26,119.2
1,1,257.3,44
1,1,257.34,57.2
1,1,257.38,62.4
1,1,257.42,90.2
1,1,257.45,78.6
1,1,257.49,171.4
1,1,257.53,-35
1,1,257.57,147.6
1,1,257.61,96
1,1,257.64,45.6
1,1,257.68,54.4
1,1,257.72,53.8
1,1,257.76,88
1,1,257.8,61.8
1,1,257.83,27.2
1,1,257.87,69.4
1,1,257.91,96
1,1,257.95,138
1,1,257.99,44.4
1,1,258.03,13
1,1,258.06,101
1,1,258.1,82.6
1,1,258.14,110.4
1,1,258.18,144.2
1,1,258.22,69.6
1,1,258.25,56.2
1,1,258.29,80.6
1,1,258.33,80.6
1,1,258.37,42.4
1,1,258.41,123.4
1,1,258.44,1.8
1,1,258.48,65
1,1,258.52,91.2
1,1,258.56,61.8
1,1,258.6,121.6
1,1,258.63,119.4
1,1,258.67,55
1,1,258.71,144.6
1,1,258.75,24.2
1,1,258.78,44.8
1,1,258.82,107.4
1,1,258.86,62.2
1,1,258.9,109.8
1,1,258.94,101.4
1,1,258.97,82.2
1,1,259.01,67.6
1,1,259.05,102.2
1,1,259.09,65.4
1,1,259.13,136.8
1,1,259.16,127
1,1,259.2,-8.2
1,1,259.24,72.8
1,1,259.28,27.2
1,1,259.32,75.8
1,1,259.35,67.4
1,1,259.39,106.4
1,1,259.43,69
1,1,259.47,157.8
1,1,259.5,107.6
1,1,259.54,118.2
1,1,259.58,78
1,1,259.62,67.4
1,1,259.66,89.6
1,1,259.69,54
1,1,259.73,55.8
1,1,259.77,76.4
1,1,259.81,76.8
1,1,259.84,44.6
1,1,259.88,34.8
1,1,259.92,44.4
1,1,259.96,70
1,1,260,124.8
1,1,260.03,228.8
1,1,260.07,46
1,1,260.11,47
1,1,260.15,80.8
1,1,260.18,9.8
1,1,260.22,89.2
1,1,260.26,85.6
1,1,260.3,76.4
1,1,260.33,162.8
1,1,260.37,85.2
1,1,260.41,-6.6
1,1,260.45,88.6
1,1,260.48,77.4
1,1,260.52,41.2
1,1,260.56,114.4
1,1,260.6,132.4
1,1,260.64,115.2
1,1,260.67,105.6
1,1,260.71,71.6
1,1,260.75,73.6
1,1,260.79,144.2
1,1,260.82,12.8
1,1,260.86,82.8
1,1,260.9,97.2
1,1,260.94,55.4
1,1,260.97,134
1,1,261.01,89
1,1,261.05,100.2
1,1,261.09,35.6
1,1,261.12,156.2
1,1,261.16,73.6
1,1,261.2,103.2
1,1,261.24,20.2
1,1,261.27,115.4
1,1,261.31,93.8
1,1,261.35,79
1,1,261.39,-3.8
1,1,261.42,99.4
1,1,261.46,76.4
1,1,261.5,123.6
1,1,261.54,-20
1,1,261.57,31.2
1,1,261.61,53.4
1,1,261.65,48.8
1,1,261.69,-38
1,1,261.72,142.2
1,1,261.76,172.6
1,1,261.8,104.8
1,1,261.84,165.8
1,1,261.87,52.4
1,1,261.91,80
1,1,261.95,94
1,1,261.98,89
1,1,262.02,46.8
1,1,262.06,18
1,1,262.1,66.2
1,1,262.13,118.6
1,1,262.17,74
1,1,262.21,65.6
1,1,262.25,111.2
1,1,262.28,47.8
1,1,262.32,91
1,1,262.36,107
1,1,262.4,161.6
1,1,262.43,25
1,1,262.47,47.6
1,1,262.51,143.6
1,1,262.54,27.2
1,1,262.58,109.8
1,1,262.62,134.4
1,1,262.66,131.6
1,1,262.69,85.8
1,1,262.73,37.6
1,1,262.77,-15
1,1,262.81,89.8
1,1,262.84,63.2
1,1,262.88,101.6
1,1,262.92,57.2
1,1,262.95,101.4
1,1,262.99,65.2
1,1,263.03,235.8
1,1,263.07,70.2
1,1,263.1,44.2
1,1,263.14,49.4
1,1,263.18,146.6
1,1,263.21,41
1,1,263.25,88.4
1,1,263.29,58.2
1,1,263.33,112.4
1,1,263.36,49
1,1,263.4,90.2
1,1,263.44,83.6
1,1,263.47,38
1,1,263.51,-31.2
1,1,263.55,10.4
1,1,263.59,149
1,1,263.62,39.6
1,1,263.66,72
1,1,263.7,25
1,1,263.73,79
1,1,263.77,36.6
1,1,263.81,196.4
1,1,263.84,92.6
1,1,263.88,68
1,1,263.92,94.6
1,1,263.96,23.6
1,1,263.99,78
1,1,264.03,114
1,1,264.07,26.6
1,1,264.1,36.4
1,1,264.14,97.4
1,1,264.18,77.4
1,1,264.21,64
1,1,264.25,170.4
1,1,264.29,161
1,1,264.33,34.2
1,1,264.36,98.4
1,1,264.4,98.2
1,1,264.44,175.6
1,1,264.47,112
1,1,264.51,118.8
1,1,264.55,117.4
1,1,264.58,98.6
1,1,264.62,64.2
1,1,264.66,55.2
1,1,264.69,112.6
1,1,264.73,61.4
1,1,264.77,68.6
1,1,264.81,112.8
1,1,264.84,96.2
1,1,264.88,86.6
1,1,264.92,79.2
1,1,264.95,65
1,1,264.99,48.4
1,1,265.03,89.2
1,1,265.06,58.2
1,1,265.1,59.6
1,1,265.14,144.2
1,1,265.17,104.4
1,1,265.21,-45.6
1,1,265.25,87
1,1,265.28,71.6
1,1,265.32,65.4
1,1,265.36,46.2
1,1,265.39,105.8
1,1,265.43,46.6
1,1,265.47,59.4
1,1,265.5,50.4
1,1,265.54,108.4
1,1,265.58,167
1,1,265.61,86.2
1,1,265.65,32.8
1,1,265.69,48
1,1,265.72,44.4
1,1,265.76,90.4
1,1,265.8,131
1,1,265.83,109.2
1,1,265.87,110.4
1,1,265.91,109.2
1,1,265.94,42.6
1,1,265.98,101
1,1,266.02,25.2
1,1,266.05,146.8
1,1,266.09,62.8
1,1,266.13,135
1,1,266.16,39.2
1,1,266.2,47.4
1,1,266.24,79.6
1,1,266.27,55.6
1,1,266.31,155
1,1,266.35,79
1,1,266.38,128.4
1,1,266.42,28.2
1,1,266.46,129.2
1,1,266.49,30.6
1,1,266.53,-67.4
1,1,266.57,56.8
1,1,266.6,15.8
1,1,266.64,32.8
1,1,266.68,111.6
1,1,266.71,77.8
1,1,266.75,-1.4
1,1,266.79,70.6
1,1,266.82,70.4
1,1,266.86,95.8
1,1,266.9,55.4
1,1,266.93,35.4
1,1,266.97,36
1,1,267.01,28.6
1,1,267.04,-13.4
1,1,267.08,86
1,1,267.11,13.2
1,1,267.15,80.2
1,1,267.19,88.4
1,1,267.22,138
1,1,267.26,59
1,1,267.3,129
1,1,267.33,40.4
1,1,267.37,185.6
1,1,267.41,54
1,1,267.44,26.6
1,1,267.48,135.6
1,1,267.51,99.6
1,1,267.55,32.2
1,1,267.59,63.8
1,1,267.62,41.4
1,1,267.66,52.8
1,1,267.7,95.6
1,1,267.73,88.6
1,1,267.77,66.6
1,1,267.81,22
1,1,267.84,67.2
1,1,267.88,50.8
1,1,267.91,51.8
1,1,267.95,64
1,1,267.99,71.6
1,1,268.02,63.2
1,1,268.06,87.2
1,1,268.1,69
1,1,268.13,83.6
1,1,268.17,109.8
1,1,268.2,102.2
1,1,268.24,127.8
1,1,268.28,47.6
1,1,268.31,58.4
1,1,268.35,59.6
1,1,268.39,57.4
1,1,268.42,146.2
1,1,268.46,113.8
1,1,268.49,33.8
1,1,268.53,113.2
1,1,268.57,163.4
1,1,268.6,1.6
1,1,268.64,121.4
